polaridade,palavra
-1,conflito*
-1,conflitos
-1,conformad*
-1,conformado-se
-1,conformando-se
1,conforme*
1,conformemente
1,conformidade
1,confort*
1,conforta
1,confortabilíssim*
1,confortad*
1,confortada
1,confortadas
1,confortado
1,confortados
1,confortai
1,confortais
1,confortam
1,confortamos
1,confortando
1,confortante*
1,confortar
1,confortara
1,confortaram
1,confortaras
1,confortardes
1,confortarei
1,confortareis
1,confortarem
1,confortaremos
1,confortares
1,confortaria
1,confortariam
1,confortarias
1,confortarmos
1,confortará
1,confortarás
1,confortarão
1,confortaríamos
1,confortaríeis
1,confortas
1,confortasse
1,confortassem
1,confortasses
1,confortaste
1,confortastes
1,confortava
1,confortavam
1,confortavas
1,conforte
1,confortei
1,conforteis
1,confortem
1,confortemos
1,confortes
1,conforto
1,confortou
1,confortáramos
1,confortáreis
1,confortásseis
1,confortássemos
1,confortávamos
1,confortáve*
1,confortáveis
-1,confront*
-1,confund*
-1,confunda
-1,confundais
-1,confundam
-1,confundamos
-1,confundas
-1,confunde
-1,confundem
-1,confundes
-1,confundi
-1,confundia
-1,confundiam
-1,confundias
-1,confundid*
-1,confundida
-1,confundidas
-1,confundido
-1,confundidos
-1,confundimos
-1,confundindo
-1,confundir
-1,confundira
-1,confundiram
-1,confundiras
-1,confundirdes
-1,confundirei
-1,confundireis
-1,confundirem
-1,confundiremos
-1,confundires
-1,confundiria
-1,confundiriam
-1,confundirias
-1,confundirmos
-1,confundirá
-1,confundirás
-1,confundirão
-1,confundiríamos
-1,confundiríeis
-1,confundis
-1,confundisse
-1,confundissem
-1,confundisses
-1,confundiste
-1,confundistes
-1,confundiu
-1,confundo
-1,confundíamos
-1,confundíeis
-1,confundíramos
-1,confundíreis
-1,confundísseis
-1,confundíssemos
-1,confus*
-1,confusa
-1,confusamente
-1,confusas
-1,confuso
-1,confuso*
-1,confusos
-1,confusão
1,congratul*
1,conquist*
1,conquista
1,conquistad*
1,conquistada
1,conquistadas
1,conquistado
1,conquistados
1,conquistai
1,conquistais
1,conquistam
1,conquistamos
1,conquistando
1,conquistar
1,conquistara
1,conquistaram
1,conquistaras
1,conquistardes
1,conquistarei
1,conquistareis
1,conquistarem
1,conquistaremos
1,conquistares
1,conquistaria
1,conquistariam
1,conquistarias
1,conquistarmos
1,conquistará
1,conquistarás
1,conquistarão
1,conquistaríamos
1,conquistaríeis
1,conquistas
1,conquistasse
1,conquistassem
1,conquistasses
1,conquistaste
1,conquistastes
1,conquistava
1,conquistavam
1,conquistavas
1,conquiste
1,conquistei
1,conquisteis
1,conquistem
1,conquistemos
1,conquistes
1,conquisto
1,conquistou
1,conquistáramos
1,conquistáreis
1,conquistásseis
1,conquistássemos
1,conquistávamos
1,conquistáveis
1,consagr*
1,consagração
1,consciencios*
1,consegue
1,conseguem
1,consegues
1,consegui
1,conseguia
1,conseguiam
1,conseguias
1,conseguida
1,conseguidas
1,conseguido
1,conseguidos
1,conseguimos
1,conseguindo
1,conseguir
1,conseguira
1,conseguiram
1,conseguiras
1,conseguirdes
1,conseguirei
1,conseguireis
1,conseguirem
1,conseguiremos
1,conseguires
1,conseguiria
1,conseguiriam
1,conseguirias
1,conseguirmos
1,conseguirá
1,conseguirás
1,conseguirão
1,conseguiríamos
1,conseguiríeis
1,conseguis
1,conseguisse
1,conseguissem
1,conseguisses
1,conseguiste
1,conseguistes
1,conseguiu
1,conseguíamos
1,conseguíeis
1,conseguíramos
1,conseguíreis
1,conseguísseis
1,conseguíssemos
1,consente
1,consentem
1,consentes
1,consenti
1,consentia
1,consentiam
1,consentias
1,consentid*
1,consentida
1,consentidas
1,consentido
1,consentidos
1,consentimento
1,consentimento*
1,consentimos
1,consentindo
1,consentir
1,consentira
1,consentiram
1,consentiras
1,consentirdes
1,consentirei
1,consentireis
1,consentirem
1,consentiremos
1,consentires
1,consentiria
1,consentiriam
1,consentirias
1,consentirmos
1,consentirá
1,consentirás
1,consentirão
1,consentiríamos
1,consentiríeis
1,consentis
1,consentisse
1,consentissem
1,consentisses
1,consentiste
1,consentistes
1,consentiu
1,consentíamos
1,consentíeis
1,consentíramos
1,consentíreis
1,consentísseis
1,consentíssemos
1,consequência
1,considera
1,considera-se
1,considerad*
1,considerada
1,consideradas
1,considerado
1,considerados
1,considerai
1,considerais
1,consideram
1,consideramos
1,considerando
1,considerando-se
1,considerar
1,considerara
1,consideraram
1,consideraras
1,considerardes
1,considerarei
1,considerareis
1,considerarem
1,consideraremos
1,considerares
1,consideraria
1,considerariam
1,considerarias
1,considerarmos
1,considerará
1,considerarás
1,considerarão
1,consideraríamos
1,consideraríeis
1,consideras
1,considerasse
1,considerassem
1,considerasses
1,consideraste
1,considerastes
1,considerava
1,consideravam
1,consideravas
1,consideração
1,considere
1,considerei
1,considereis
1,considerem
1,consideremos
1,consideres
1,considero
1,considerou
1,consideráramos
1,consideráreis
1,considerásseis
1,considerássemos
1,considerávamos
1,consideráve*
1,consideráveis
1,consiga
1,consigais
1,consigam
1,consigamos
1,consigas
1,consigna
1,consignad*
1,consignada
1,consignadas
1,consignado
1,consignados
1,consignai
1,consignais
1,consignam
1,consignamos
1,consignando
1,consignar
1,consignara
1,consignaram
1,consignaras
1,consignardes
1,consignarei
1,consignareis
1,consignarem
1,consignaremos
1,consignares
1,consignaria
1,consignariam
1,consignarias
1,consignarmos
1,consignará
1,consignarás
1,consignarão
1,consignaríamos
1,consignaríeis
1,consignas
1,consignasse
1,consignassem
1,consignasses
1,consignaste
1,consignastes
1,consignava
1,consignavam
1,consignavas
1,consigne
1,consignei
1,consigneis
1,consignem
1,consignemos
1,consignes
1,consigno
1,consignou
1,consignáramos
1,consignáreis
1,consignásseis
1,consignássemos
1,consignávamos
1,consignáveis
1,consigo
1,consinta
1,consintais
1,consintam
1,consintamos
1,consintas
1,consinto
1,consola
1,consolad*
1,consolada
1,consoladas
1,consolado
1,consolados
1,consolai
1,consolais
1,consolam
1,consolamos
1,consolando
1,consolar
1,consolara
1,consolaram
1,consolaras
1,consolardes
1,consolarei
1,consolareis
1,consolarem
1,consolaremos
1,consolares
1,consolaria
1,consolariam
1,consolarias
1,consolarmos
1,consolará
1,consolarás
1,consolarão
1,consolaríamos
1,consolaríeis
1,consolas
1,consolasse
1,consolassem
1,consolasses
1,consolaste
1,consolastes
1,consolava
1,consolavam
1,consolavas
1,consolação
1,console
1,consolei
1,consoleis
1,consolem
1,consolemos
1,consoles
1,consolo
1,consolou
1,consoláramos
1,consoláreis
1,consolásseis
1,consolássemos
1,consolávamos
1,consoláveis
1,constante*
-1,constern*
-1,consternador*
-1,constrangedor*
-1,constrangi*
1,constância
-1,consumido-se
-1,consumindo-se
1,contando
-1,contemos
-1,contend*
-1,contenda
-1,contenda*
-1,contendas
-1,contende
-1,contendes
-1,contendo
-1,contendo-se
-1,contendor*
-1,contenha
-1,contenhais
-1,contenham
-1,contenhamos
-1,contenhas
-1,contenho
1,content*
1,contenta
1,contentad*
1,contentada
1,contentadas
1,contentado
1,contentados
1,contentai
1,contentais
1,contentam
1,contentamento
1,contentamento*
1,contentamos
1,contentando
1,contentar
1,contentara
1,contentaram
1,contentaras
1,contentardes
1,contentarei
1,contentareis
1,contentarem
1,contentaremos
1,contentares
1,contentaria
1,contentariam
1,contentarias
1,contentarmos
1,contentará
1,contentarás
1,contentarão
1,contentaríamos
1,contentaríeis
1,contentas
1,contentasse
1,contentassem
1,contentasses
1,contentaste
1,contentastes
1,contentava
1,contentavam
1,contentavas
1,contente
1,contente*
1,contentei
1,contenteis
1,contentem
1,contentemos
1,contentes
1,contento
1,contentou
1,contentáramos
1,contentáreis
1,contentásseis
1,contentássemos
1,contentávamos
1,contentáveis
1,contentíssim*
1,contentíssimo
-1,conter
-1,conterdes
-1,conterei
-1,contereis
-1,conterem
-1,conteremos
-1,conteres
-1,conteria
-1,conteriam
-1,conterias
-1,contermos
-1,conterá
-1,conterás
-1,conterão
-1,conteríamos
-1,conteríeis
-1,contesta
-1,contestad*
-1,contestada
-1,contestadas
-1,contestado
-1,contestados
-1,contestai
-1,contestais
-1,contestam
-1,contestamos
-1,contestando
-1,contestar
-1,contestara
-1,contestaram
-1,contestaras
-1,contestardes
-1,contestarei
-1,contestareis
-1,contestarem
-1,contestaremos
-1,contestares
-1,contestaria
-1,contestariam
-1,contestarias
-1,contestarmos
-1,contestará
-1,contestarás
-1,contestarão
-1,contestaríamos
-1,contestaríeis
-1,contestas
-1,contestasse
-1,contestassem
-1,contestasses
-1,contestaste
-1,contestastes
-1,contestava
-1,contestavam
-1,contestavas
-1,contestação
-1,conteste
-1,contestei
-1,contesteis
-1,contestem
-1,contestemos
-1,contestes
-1,contesto
-1,contestou
-1,contestáramos
-1,contestáreis
-1,contestásseis
-1,contestássemos
-1,contestávamos
-1,contestáveis
-1,contid*
-1,contida
-1,contidas
-1,contido
-1,contido-se
-1,contidos
-1,continha
-1,continham
-1,continhas
1,continência
-1,contive
-1,contivemos
-1,contiver
-1,contivera
-1,contiveram
-1,contiveras
-1,contiverdes
-1,contiverem
-1,contiveres
-1,contivermos
-1,contivesse
-1,contivessem
-1,contivesses
-1,contiveste
-1,contivestes
-1,contivéramos
-1,contivéreis
-1,contivésseis
-1,contivéssemos
-1,contradi*
-1,contraindo-se
-1,contraria
-1,contrariad*
-1,contrariada
-1,contrariadas
-1,contrariado
-1,contrariados
-1,contrariai
-1,contrariais
-1,contrariam
-1,contrariamente
-1,contrariamos
-1,contrariando
-1,contrariar
-1,contrariara
-1,contrariaram
-1,contrariaras
-1,contrariardes
-1,contrariarei
-1,contrariareis
-1,contrariarem
-1,contrariaremos
-1,contrariares
-1,contrariaria
-1,contrariariam
-1,contrariarias
-1,contrariarmos
-1,contrariará
-1,contrariarás
-1,contrariarão
-1,contrariaríamos
-1,contrariaríeis
-1,contrarias
-1,contrariasse
-1,contrariassem
-1,contrariasses
-1,contrariaste
-1,contrariastes
-1,contrariava
-1,contrariavam
-1,contrariavas
-1,contrarie
-1,contrariedade
-1,contrariedade*
-1,contrariei
-1,contrarieis
-1,contrariem
-1,contrariemos
-1,contraries
-1,contrario
-1,contrariou
-1,contrariáramos
-1,contrariáreis
-1,contrariásseis
-1,contrariássemos
-1,contrariávamos
-1,contrariáveis
1,contrata
1,contratad*
1,contratada
1,contratadas
1,contratado
1,contratados
1,contratai
1,contratais
1,contratam
1,contratamos
1,contratando
1,contratar
1,contratara
1,contrataram
1,contrataras
1,contratardes
1,contratarei
1,contratareis
1,contratarem
1,contrataremos
1,contratares
1,contrataria
1,contratariam
1,contratarias
1,contratarmos
1,contratará
1,contratarás
1,contratarão
1,contrataríamos
1,contrataríeis
1,contratas
1,contratasse
1,contratassem
1,contratasses
1,contrataste
1,contratastes
1,contratava
1,contratavam
1,contratavas
1,contrate
1,contratei
1,contrateis
1,contratem
1,contratemos
-1,contratempo
-1,contratempo*
1,contrates
1,contrato
1,contrato*
1,contratou
1,contratáramos
1,contratáreis
1,contratásseis
1,contratássemos
1,contratávamos
1,contratáveis
-1,contrit*
-1,contrição
-1,controla
-1,controlad*
-1,controlada
-1,controladas
-1,controlado
-1,controlados
-1,controlai
-1,controlais
-1,controlam
-1,controlamos
-1,controlando
-1,controlar
-1,controlara
-1,controlaram
-1,controlaras
-1,controlardes
-1,controlarei
-1,controlareis
-1,controlarem
-1,controlaremos
-1,controlares
-1,controlaria
-1,controlariam
-1,controlarias
-1,controlarmos
-1,controlará
-1,controlarás
-1,controlarão
-1,controlaríamos
-1,controlaríeis
-1,controlas
-1,controlasse
-1,controlassem
-1,controlasses
-1,controlaste
-1,controlastes
-1,controlava
-1,controlavam
-1,controlavas
-1,controle
-1,controlei
-1,controleis
-1,controlem
-1,controlemos
-1,controles
-1,controlo
-1,controlou
-1,controláramos
-1,controláreis
-1,controlásseis
-1,controlássemos
-1,controlávamos
-1,controláveis
-1,controvérsia*
-1,contrári*
-1,contém
-1,conténs
-1,contêm
-1,contínhamos
-1,contínheis
1,conveio
1,conveiste
1,convence
1,convencei
1,convenceis
1,convencem
1,convencemos
1,convencendo
1,convencer
1,convencera
1,convenceram
1,convenceras
1,convencerdes
1,convencerei
1,convencereis
1,convencerem
1,convenceremos
1,convenceres
1,convenceria
1,convenceriam
1,convencerias
1,convencermos
1,convencerá
1,convencerás
1,convencerão
1,convenceríamos
1,convenceríeis
1,convences
1,convencesse
1,convencessem
1,convencesses
1,convenceste
1,convencestes
1,convenceu
1,convenci
1,convencia
1,convenciam
1,convencias
1,convencid*
1,convencida
1,convencidas
1,convencido
1,convencidos
-1,convencimento
1,convencêramos
1,convencêreis
1,convencêsseis
1,convencêssemos
1,convencíamos
1,convencíeis
1,convenha
1,convenhais
1,convenham
1,convenhamos
1,convenhas
1,convenho
1,conveniente
1,conveniente*
1,convenientes
1,convenientíssim*
1,conveniência
1,convença
1,convençais
1,convençam
1,convençamos
1,convenças
1,convenço
1,convict*
1,convicção
1,conviemos
1,convier
1,conviera
1,convieram
1,convieras
1,convierdes
1,convierem
1,convieres
1,conviermos
1,conviesse
1,conviessem
1,conviesses
1,conviestes
1,convim
1,convimos
1,convincente*
1,convind*
1,convinda
1,convindas
1,convinde
1,convindes
1,convindo
1,convindos
1,convinha
1,convinham
1,convinhas
1,convir
1,convirdes
1,convirei
1,convireis
1,convirem
1,conviremos
1,convires
1,conviria
1,conviriam
1,convirias
1,convirmos
1,convirá
1,convirás
1,convirão
1,conviríamos
1,conviríeis
1,conviéramos
1,conviéreis
1,conviésseis
1,conviéssemos
1,convém
1,convéns
1,convêm
1,convínhamos
1,convínheis
1,cooperativ*
1,copios*
1,copiosa
1,copiosas
1,copioso*
1,copiosíssim*
1,corage*
1,coragem
1,corajos*
1,corajosíssim*
1,cordia*
1,cordialmente
1,cordialíssim*
1,corresponda
1,correspondais
1,correspondam
1,correspondamos
1,correspondas
1,corresponde
1,correspondei
1,correspondeis
1,correspondem
1,correspondemos
1,correspondendo
1,corresponder
1,correspondera
1,corresponderam
1,corresponderas
1,corresponderdes
1,corresponderei
1,correspondereis
1,corresponderem
1,corresponderemos
1,corresponderes
1,corresponderia
1,corresponderiam
1,corresponderias
1,correspondermos
1,corresponderá
1,corresponderás
1,corresponderão
1,corresponderíamos
1,corresponderíeis
1,correspondes
1,correspondesse
1,correspondessem
1,correspondesses
1,correspondeste
1,correspondestes
1,correspondeu
1,correspondi
1,correspondia
1,correspondiam
1,correspondias
1,correspondid*
1,correspondida
1,correspondidas
1,correspondido
1,correspondidos
1,correspondo
1,correspondêramos
1,correspondêreis
1,correspondêsseis
1,correspondêssemos
1,correspondíamos
1,correspondíeis
1,correta
1,corretas
1,correto
1,correto*
1,corretos
1,corretíssim*
-1,corrompa
-1,corrompais
-1,corrompam
-1,corrompamos
-1,corrompas
-1,corrompe
-1,corrompei
-1,corrompeis
-1,corrompem
-1,corrompemos
-1,corrompendo
-1,corromper
-1,corrompera
-1,corromperam
-1,corromperas
-1,corromperdes
-1,corromperei
-1,corrompereis
-1,corromperem
-1,corromperemos
-1,corromperes
-1,corromperia
-1,corromperiam
-1,corromperias
-1,corrompermos
-1,corromperá
-1,corromperás
-1,corromperão
-1,corromperíamos
-1,corromperíeis
-1,corrompes
-1,corrompesse
-1,corrompessem
-1,corrompesses
-1,corrompeste
-1,corrompestes
-1,corrompeu
-1,corrompi
-1,corrompia
-1,corrompiam
-1,corrompias
-1,corrompid*
-1,corrompida
-1,corrompidas
-1,corrompido
-1,corrompidos
-1,corrompo
-1,corrompêramos
-1,corrompêreis
-1,corrompêsseis
-1,corrompêssemos
-1,corrompíamos
-1,corrompíeis
-1,corrupt*
-1,corrupta*
-1,corrupto
-1,corrupto*
-1,corruptos
-1,corta
-1,cortad*
-1,cortada
-1,cortadas
-1,cortado
-1,cortados
-1,cortai
-1,cortais
-1,cortam
-1,cortamos
-1,cortando
-1,cortar
-1,cortara
-1,cortaram
-1,cortaras
-1,cortardes
-1,cortarei
-1,cortareis
-1,cortarem
-1,cortaremos
-1,cortares
-1,cortaria
-1,cortariam
-1,cortarias
-1,cortarmos
-1,cortará
-1,cortarás
-1,cortarão
-1,cortaríamos
-1,cortaríeis
-1,cortas
-1,cortasse
-1,cortassem
-1,cortasses
-1,cortaste
-1,cortastes
-1,cortava
-1,cortavam
-1,cortavas
-1,corte
-1,cortei
-1,corteis
-1,cortem
-1,cortemos
-1,cortes
1,cortes*
1,corteses
1,cortesia
1,cortesmente
-1,corto
-1,cortou
-1,cortáramos
-1,cortáreis
-1,cortásseis
-1,cortássemos
-1,cortávamos
-1,cortáveis
1,cortês
-1,covard*
-1,coxa
-1,coxas
-1,coxo*
1,creais
1,creamos
1,crede
1,credes
1,credita
1,creditad*
1,creditada
1,creditadas
1,creditado
1,creditados
1,creditai
1,creditais
1,creditam
1,creditamos
1,creditando
1,creditar
1,creditara
1,creditaram
1,creditaras
1,creditardes
1,creditarei
1,creditareis
1,creditarem
1,creditaremos
1,creditares
1,creditaria
1,creditariam
1,creditarias
1,creditarmos
1,creditará
1,creditarás
1,creditarão
1,creditaríamos
1,creditaríeis
1,creditas
1,creditasse
1,creditassem
1,creditasses
1,creditaste
1,creditastes
1,creditava
1,creditavam
1,creditavas
1,credite
1,creditei
1,crediteis
1,creditem
1,creditemos
1,credites
1,credito
1,creditou
1,creditáramos
1,creditáreis
1,creditásseis
1,creditássemos
1,creditávamos
1,creditáveis
-1,credo
1,credulamente
1,credulidade
1,credulidade*
1,creia
1,creiam
1,creias
1,creio
1,cremos
1,crendo
1,crente*
1,crença
1,crença*
1,crer
1,crera
1,creram
1,creras
1,crerdes
1,crerei
1,crereis
1,crerem
1,creremos
1,creres
1,creria
1,creriam
1,crerias
1,crermos
1,crerá
1,crerás
1,crerão
1,creríamos
1,creríeis
1,cresse
1,cressem
1,cresses
1,creste
1,crestes
1,creu
1,cri
1,cria
1,criada
1,criadas
1,criado
1,criado*
1,criados
1,criai
1,criais
1,criam
1,criamos
1,criando
1,criar
1,criara
1,criaram
1,criaras
1,criardes
1,criarei
1,criareis
1,criarem
1,criaremos
1,criares
1,criaria
1,criariam
1,criarias
1,criarmos
1,criará
1,criarás
1,criarão
1,criaríamos
1,criaríeis
1,crias
1,criasse
1,criassem
1,criasses
1,criaste
1,criastes
1,criativ*
1,criava
1,criavam
1,criavas
1,criaç*
1,crida
1,cridas
1,crido
1,cridos
1,crie
1,criei
1,crieis
1,criem
1,criemos
1,cries
-1,crime
1,crio
1,criou
1,criterios*
1,criteriosíssim*
-1,critica
-1,criticad*
-1,criticada
-1,criticadas
-1,criticado
-1,criticado*
-1,criticados
-1,criticai
-1,criticais
-1,criticam
-1,criticamente
-1,criticamos
-1,criticando
-1,criticar
-1,criticara
-1,criticaram
-1,criticaras
-1,criticardes
-1,criticarei
-1,criticareis
-1,criticarem
-1,criticaremos
-1,criticares
-1,criticaria
-1,criticariam
-1,criticarias
-1,criticarmos
-1,criticará
-1,criticarás
-1,criticarão
-1,criticaríamos
-1,criticaríeis
-1,criticas
-1,criticasse
-1,criticassem
-1,criticasses
-1,criticaste
-1,criticastes
-1,criticava
-1,criticavam
-1,criticavas
-1,criticismo*
-1,critico
-1,criticou
-1,criticáramos
-1,criticáreis
-1,criticásseis
-1,criticássemos
-1,criticávamos
-1,criticáveis
-1,critique
-1,critiquei
-1,critiqueis
-1,critiquem
-1,critiquemos
-1,critiques
1,critério
1,criáramos
1,criáreis
1,criásseis
1,criássemos
1,criávamos
1,criáveis
-1,cru
-1,crua
-1,cruamente
-1,cruas
-1,crudelíssim*
-1,cruel
-1,cruel*
-1,crueldade
-1,cruelmente
-1,crueza
-1,crus
-1,cruéis
1,crédito
1,crédito*
1,crê
1,crêem
1,crêramos
1,crêreis
1,crês
1,crêsseis
1,crêssemos
1,críamos
1,críeis
-1,crític*
-1,crítica*
1,cuida
1,cuidad*
1,cuidada
1,cuidadas
1,cuidado
1,cuidado*
1,cuidados
1,cuidados*
1,cuidadosíssim*
1,cuidai
1,cuidais
1,cuidam
1,cuidamos
1,cuidando
1,cuidar
1,cuidara
1,cuidaram
1,cuidaras
1,cuidardes
1,cuidarei
1,cuidareis
1,cuidarem
1,cuidaremos
1,cuidares
1,cuidaria
1,cuidariam
1,cuidarias
1,cuidarmos
1,cuidará
1,cuidarás
1,cuidarão
1,cuidaríamos
1,cuidaríeis
1,cuidas
1,cuidasse
1,cuidassem
1,cuidasses
1,cuidaste
1,cuidastes
1,cuidava
1,cuidavam
1,cuidavas
1,cuide
1,cuidei
1,cuideis
1,cuidem
1,cuidemos
1,cuides
1,cuido
1,cuidou
1,cuidáramos
1,cuidáreis
1,cuidásseis
1,cuidássemos
1,cuidávamos
1,cuidáveis
-1,culp*
-1,culpa
-1,culpad*
-1,culpada
-1,culpadas
-1,culpado
-1,culpados
-1,culpadíssim*
-1,culpai
-1,culpais
-1,culpam
-1,culpamos
-1,culpando
-1,culpar
-1,culpara
-1,culparam
-1,culparas
-1,culpardes
-1,culparei
-1,culpareis
-1,culparem
-1,culparemos
-1,culpares
-1,culparia
-1,culpariam
-1,culparias
-1,culparmos
-1,culpará
-1,culparás
-1,culparão
-1,culparíamos
-1,culparíeis
-1,culpas
-1,culpasse
-1,culpassem
-1,culpasses
-1,culpaste
-1,culpastes
-1,culpava
-1,culpavam
-1,culpavas
-1,culpe
-1,culpei
-1,culpeis
-1,culpem
-1,culpemos
-1,culpes
-1,culpo
-1,culpou
-1,culpáramos
-1,culpáreis
-1,culpásseis
-1,culpássemos
-1,culpávamos
-1,culpáve*
-1,culpáveis
1,culta
1,cultas
1,cultiva
1,cultivad*
1,cultivada
1,cultivadas
1,cultivado
1,cultivados
1,cultivai
1,cultivais
1,cultivam
1,cultivamos
1,cultivando
1,cultivar
1,cultivara
1,cultivaram
1,cultivaras
1,cultivardes
1,cultivarei
1,cultivareis
1,cultivarem
1,cultivaremos
1,cultivares
1,cultivaria
1,cultivariam
1,cultivarias
1,cultivarmos
1,cultivará
1,cultivarás
1,cultivarão
1,cultivaríamos
1,cultivaríeis
1,cultivas
1,cultivasse
1,cultivassem
1,cultivasses
1,cultivaste
1,cultivastes
1,cultivava
1,cultivavam
1,cultivavas
1,cultive
1,cultivei
1,cultiveis
1,cultivem
1,cultivemos
1,cultives
1,cultivo
1,cultivou
1,cultiváramos
1,cultiváreis
1,cultivásseis
1,cultivássemos
1,cultivávamos
1,cultiváveis
1,culto
1,cultos
1,cultua
1,cultuad*
1,cultuada
1,cultuadas
1,cultuado
1,cultuados
1,cultuai
1,cultuais
1,cultuam
1,cultuamos
1,cultuando
1,cultuar
1,cultuara
1,cultuaram
1,cultuaras
1,cultuardes
