text|pol
Mercado fraco .  Preços altos , falta de opção , já comprei produto vencido .|-1.0
Bom para compras .|1.0
Gostei da rapidez da entrega .  Mas tive de refazer a lista porque o APP deu problema e apagou todo meu pedido .|0.0
Eu sou cliente fiel do super vi 😃 os funcionários são prestativos educados obrigada super vi|1.0
Tem tudo que preciso de um supermercado .|1.0
Pouco número de caixas , principalmente nos horários de pico , deveriam colocar mais caixas até mesmo pra tirar um pouco da sobrecarga das operadoras de caixa .|-1.0
Um dos preços baixos da cidade .|1.0
Poucos caixas abertos ,demora demais pra ser atendido .|-1.0
Variedades de produtos .  Preços compatíveis com o mercado (altos , por culpa do governo) .|0.0
Alguns funcionários sem empatia , outros com empatia .  Nada que um bom treinamento não resolva .  Mas os preços as vezes são bons : em alguns produtos .|0.0
Tem bons preços e essa loja é mais organizada que a outra loja .|1.0
Ótimo local para fazer compras , fácil acesso , quatro estacinamentos para os clientes , gratuitos .|1.0
Já foi bom há muitos anos atrás , hoje virou mercado de rico porque os preços é só rico pra pagar e olha lá !|-1.0
Há sempre vagas no Estacionamento !|1.0
Tudo muito bom .  Grande variedade , ótimo atendimento e muita qualidade !|1.0
Apesar dos altos preços dos produtos , tem boa variedade .|0.0
Supermercado com boa recepção e atendimento .  Talvez necessário investir na qualidade dos produtos .|0.0
Ótimo local para compras .|1.0
Bom supermercado com boas ofertas e produtos de qualidade .|1.0
Bom supermercado .  Preço competitivo .  Bem localizado .  Bastante espaço público pra estacionar .  Uma boa variedade de produtos .  Açougue , padaria , frios .  Quase sempre não há filas .|1.0
Bom atendimento !|1.0
Muito bom , preço bom , muita variedade .|1.0
Preços são bons , mas precisa melhorar a estrutura .|0.0
Prateleiras vazias , expositores de refrigerante também vazios , dá a impressão que os funcionários não estão muito satisfeitos de estarem ali , respondem de forma grosseira .|-1.0
É UM SUPERMERCADO onde se encontra de tudo .  Gosto muito do atendimento .|1.0
Está melhor .|1.0
Local bom para fazer compras|1.0
O Atacadão é muito bom , preços compensatórios , variedade de itens , bom atendimento e amplo estacionamento ! ! ! Claro que pesquisar preço e sempre comparar faz parte , eu super indico colocá-lo na lista !|1.0
O preço e o ambiente são muito bons , produtos organizados e armazenados corretamente , local muito limpo ! O que falta é mais relacionamento com o cliente , são poucos os atendentes que são educados por ali !|1.0
Além de não aceitar o Vale card em compras de bebidas alcoólicas , como cervejas os gerentes são rudes e mal educados ...|-1.0
Atendimento muito ruim , frios e principalmente dos caixas .|-1.0
O mercado é ótimo , só melhorem o aplicativo , pelo amor de Deus !|1.0
Muito bom o atendimento , tem caixa 24 horas , lotérica por perto , se quer um lugar que você pode comprar e resolver suas coisas rapidamente , esse é lugar .|1.0
Preço bom , perto de casa , funcionários dedicados em nos servir , e ainda o De casa supermercado sempre que solicito ajuda em projetos sociais ele se coloca à disposição .|1.0
Ótimo mercado , única coisa ruim é que eu sempre frequento mercados de mochila , e ficar alguns minutos esperando no guarda volumes até alguém aparecer para guardar minha mochila não é legal .  Mas fora isso , tudo okay .|0.0
Bom lugar p comprar ! O açougueiro Edjauma é uma pessoa espetacular .  Recomendo .|1.0
Lugar amplo , bem localizado e preços ótimos .  |1.0
Bom atendimento , boa variedade .|1.0
Péssimo com entregas ... muito ruim ...  primeira vez pra nunca mais ...|-1.0
Mais ou menos .|0.0
Já teve melhores preços .|0.0
Gostei muito .|1.0
Ótimo atendimento .|1.0
Tudo organizado e limpo .  Ambiente tranquilo .|1.0
Lugar top e limpo .|1.0
Bom , apesar do estoque de mercadorias demorar pra ser reposto .  Geralmente o que preciso raramente tem 😦|0.0
Bastante variedades ,ambiente climatizado ,recomendo batante .|1.0
Bom pra fazer compras|1.0
Bom pra se fazer compras ...|1.0
Experiência única|1.0
É super bom comprar no supermercado fortaleza , sou muito bem atendido pelos funcionários .|1.0
Um lugar com bons preços , bem higiênico , funcionários competentes e bom preço .|1.0
O restaurante eu recomendo .|1.0
Falta diversidade nos produtos ofertados .  Estrutura também deixa a desejar .|0.0
Lugar agradável , apesar de ser um pouco pequeno|0.0
Ótima , mas alguns produtos desnecessariamente estão caros .|0.0
Tem as melhores opções ,tudo em gênero alimentício , padaria , lanche , restaurante , a sua melhor opção !|1.0
Boa variedade de mercadorias , além de ser o supermercado mais antigo de Santana ...  super consolidado|1.0
Bom preço ,variedades , Ótimo !|1.0
Melhor atendimento .|1.0
Melhor atendimento , bons preços .|1.0
Fui bem atendida , obrigada pela atenção .|1.0
Atende muito bem as pessoas .  |1.0
Preços baixos de verdade e um ótimo atendimento 🤩|1.0
Tem frigorífico no local e bons preços .|1.0
Foi rápido ,mas o suficiente para minhas necessidades supridas , bem tranquilo , atendimento muito bom ,caixa de humor excelente .|1.0
Muito ruim o atendimento .|-1.0
Um ótimo lugar para fazer compras , almoçar e tomar café da manhã e da tarde .|1.0
Lugar limpo , bem iluminado e com ótimas pessoas que sempre estão prontas a atender da melhor forma possível , gosto muito desse supermercado por causa do atendimento deles que é de uma maneira excelente .|1.0
Bom para fazer umas compras para casa , não tudo , pois o preço não é legal .  A padaria tem salgados muito bons .|1.0
Ótimos preços .  |1.0
Gosto desse supermercado pela localização .  Pouca variedade de produtos , adega de vinho deveria receber uma melhor atenção .|1.0
Uma variedade enorme de frutas e legumes da região , sempre que posso venho comprar aqui , principalmente o Camarão e o Caranguejo 🦀 preços justos .|1.0
Lugar ótimo ,tem várias verduras , banana , galinha caipira , peixe , lanches .  Excelente !|1.0
Péssimo lugar , sem higiene alguma , acesso difícil , cheio de lixo e lama .|-1.0
Muito bom !|1.0
Ruim , local precisa de melhorias na infraestrutura , organização e higiene .|-1.0
Ótimo lugar para se comprar verduras e legumes , assim como pescado|1.0
Muito bom o lugar , tem de tudo um pouco .|1.0
A entrada do mercado é uma lixeira fétida !|-1.0
Péssimo atendimento com idosos e público .|-1.0
Não gosto do atendimento .|-1.0
Péssimo atendimento das atendentes .  Insensibilidade a pessoas idosas e gestantes .  Desobediência a legislação sobre prioridades e má educação gritante .  Ausência de caixas de atendimento preferenciais .  Não recomendo .|-1.0
"Lugar onde você encontra tudo o que você procura ,e tem os preços que cabem no seu bolso ,e o atendimento e de muita qualidade👏🏼
Super indico !"|1.0
Bom e barato .  |1.0
Ótimos preços .|1.0
Muito bom , bons preços .|1.0
Péssimo atendimento .  Ontem (23/12/2019) fui ao estabelecimento e quando fui reinvindicar se havia caixas prioritários (estou grávida de 8 meses) a atendente foi evasiva e insensível comigo além de ignorante com meu marido .|-1.0
Excelente .  Tudo que você procura , encontra no Comercial Freitas .|1.0
Muito Boa , Ótimos preços e boa variedade .|1.0
Organizado e limpo ! !|1.0
Péssimo atendimento e um lugar que tem uma energia negativa .|-1.0
O preço é competitivo , tá comprando direto na fonte , donos bastante atencioso com os clientes , onde você é bem tratado , sempre retorna ! ! !|1.0
Boa variedade e um ótimo atendimento .|1.0
Bons preços .|1.0
Bom atendimento .|1.0
Bom atendimento .|1.0
Muito bom , muitas ofertas e atendimento de primeira .|1.0
Além de ser perto , tem um ótimo atendimento !|1.0
Gosto bastante !|1.0
Excelente ! Atendimento top de linha .|1.0
Bom atendimento , mas pouco espaço .|0.0
Muito bom mesmo , ótimos preços e muita variedade ! !|1.0
É um lugar acessível a qualquer pessoa que deseja fazer compras .  Lá tem muitos produtos bons .|1.0
Ótimo atendimento !|1.0
Cliente sempre bem atendido .|1.0
Bom atendimento .|1.0
Ótimo lugar .  |1.0
Bons preços !|1.0
É bom comprar neste lugar .|1.0
Ótimo lugar de compras rápidas .  E o açaí é barato e é o melhor da cidade .|1.0
Melhor açaí e frutas do Amapá .|1.0
Açaí gostoso .|1.0
Tem um preço bom nos legumes .|1.0
Bom e ótimo .|1.0
Bom atendimento .|1.0
Atendimento muito bom .|1.0
Local de bons preços e bom atendimento .|1.0
Ótimo lugar .|1.0
Bom e barato de se comprar , ótimos preços .|1.0
Fui muito bem atendido .  |1.0
Excelente produto e atendimento exemplar .|1.0
Melhor lugar de fazer compras ..  ambiente bom .|1.0
Ótima localização , preços baixos , ótimo atendimento .|1.0
Bons preços .|1.0
Fiz uma visita bem proveitosa .|1.0
Gostei o atendimento , vendedores atenciosos , estão de parabéns .|1.0
Atendente muito mal educado e péssimo em dar informações e atenção para os clientes .|-1.0
Excelente atendimento !|1.0
Não gostei ...|-1.0
Recomendo , o melhor atendimento , os melhores preços e nota 1000 na qualidade dos carros .|1.0
As riquezas do Brasil em cores , texturas e sabores ....  encantador !|1.0
Tudo sempre lindo e barato .  Amo ! ❤️|1.0
Lugar pitoresco .  Rico em variedade , história e de imersão na cultura paraense .|1.0
Espaço com muitos elementos da cultura paraense , como gastronomia , artesanato , arquitetura dos prédios ao redor , movimento de pessoas , música etc .  Vale a pena conhecer .  Próximo ao mercado existem diversos outros lugares turísticos para conhecer a pé .|1.0
"Fui em um dia de feriado . 
Gostei do lugar . 
O prédio que eu imaginava tudo é um mercado de peixe .  Isto dá mais confiança para comer o Peixe frito com Açaí .  Temos certeza que aqueles peixes maravilhosos são frescos ."|1.0
Um dos lugares mais diferentes que já conheci .  Diversidade de cultura e cheio de sabores .  Tem artesanato , bebidas , comidas .  Adoro !|1.0
Onde você encontra de tudo ... e ainda com vários restaurantes e barracas para comer e se divertir ... e comer o melhor açaí da região ...|1.0
Excelente atendimento !|1.0
O melhor Mercadinho do bairro da Campina 😍|1.0
Atendimento excelente e qualidade nos produtos disponíveis para venda .  Preço justo para emergências domésticas .|1.0
Mercadinho com os melhores preços da redondeza !|1.0
Atendimento excelente ! Mercadinho essencial no Bairro .|1.0
Achei o preço das bebidas mais em conta !|1.0
Boa qualidade e preço justo do açaí do seu Afonso .  Entrega em domicílio .|1.0
Já foi uma feira próspera .  Hoje o lugar está abandonado pela prefeitura .|-1.0
Razoável , difícil de estacionar nas imediações , muitos buracos no entorno e segurança deficiente .|0.0
Lugar perigoso , sujo e abandonado pelo poder público|-1.0
Tem tudo o que tem em uma feira , só está meio mal cuidado .|0.0
O ambiente é muito bom , mas o nome não condiz com a realidade .  Poderia ser chamado de +Caro .  O mais barato ainda é o Formosa .|0.0
Melhor supermercado da cidade .  Atendimento cordial e tem de tudo .  Desde o frango assado delicioso , até produtos culinários diferenciados como queijos , mascarpone e fondue .|1.0
"Pense em um lugar maravilhoso para fazer compras ! ! !
Super aconchegante . os funcionários atenciosos . 
Amei ...  recomendo mesmo !🖤👏💯 "|1.0
Mercado bem grande e com muita variedade de produtos .  Bem localizado e com bastantes funcionários para atendimento .  Possui um restaurante com várias mesas na parte interna e lojas ao redor do estacionamento .|1.0
Muito boa .  Atendimento bom .  Boa organização .  E a limpeza do lugar garantem mais tranquilidade em termos de higienização .|1.0
Loja super top ... linda , bons produtos e bom atendimento .|1.0
Tem queijos importados ótimos , tem amplo estacionamento .|1.0
Um supermercado confortável , com grande variedade e um ótimo atendimento por parte de seus funcionários , com certeza voltarei sempre .|1.0
Tem tudo o que se procura ...  Amo ! Super indico !|1.0
Local de comércio alimentar bem completo .  Infelizmente , está menos movimentado pelo preço alto dos produtos .|1.0
Pra quem gosta do calor e cheiro humano (e não humano) , além de uma mini biblioteca , vai adorar .|1.0
Lugar aprazível e de diversas opções de compras , onde na ocasião até almoçei no local ... muito bom .|1.0
Sempre frequentei ,tem de tudo pra se fazer uma boa refeição ,peixes mariscos ,carnes etc ....|1.0
Eu gosto muito do supermercado Nazaré , é um local agradável , limpo e organizado .  Geralmente costuma ficar lotado neste período do Círio de Nazaré , mas hoje ainda estava tranquilo .|1.0
Ótimos preços e boa variedade .  Encontrei um wafer de banana e outro de paçoca que nunca tinha visto na vida .|1.0
Precisa tirar os taxis da entrada e saída da loja dificultando a gente de entrar e sair , preços muito altos e falta de opção de marcas .|0.0
